path,epoch,train_loss,train_action_accuracy,train_route_accuracy,valid_loss,valid_action_accuracy,valid_route_accuracy,seconds_per_epoch,study_name,trial_number,config_hash,n_epochs,gradient_norm,learning_rate,is_best,epochs_without_improvement,n_lr_reductions,best_valid_route_accuracy,elapsed_seconds,timestamp
hypertune-compare2_small_structured_dropout/trial_007/train_progress.jsonl,65,0.010074294368016788,0.21425492024343049,0.038358369098712444,0.042893362002879645,0.19214962677178563,0.027974636329727715,10.612519979476929,,,,,,,,,,,,
hypertune-compare2_small_structured_dropout/trial_008/train_progress.jsonl,48,0.01526384184200486,0.22977511755446606,0.04718794706723891,0.05805415219289162,0.2422209175543068,0.05371130175307721,6.827239513397217,,,,,,,,,,,,
hypertune-compare2_small_structured_dropout/trial_009/train_progress.jsonl,177,0.13224570436233823,0.2760148785354067,0.0679318669527897,0.15414658800831862,0.2796276105007129,0.07403953748601268,7.079779386520386,,,,,,,,,,,,
hypertune-compare_small_standard_dropout_baseline/trial_000/train_progress.jsonl,10,0.01704747683305124,0.24727043041477426,0.058766988555078684,0.05263701819681695,0.23836282814727838,0.0546437896307348,9.176533699035645,,,,,,,,,,,,
hypertune-compare_small_standard_dropout_baseline/trial_001/train_progress.jsonl,17,0.016228742548264563,0.3441012221654084,0.10434549356223176,0.05484412572280105,0.3255891973496603,0.09660574412532637,15.297271251678467,,,,,,,,,,,,
hypertune-compare_small_standard_dropout_baseline/trial_002/train_progress.jsonl,198,0.019950227526185863,0.36189731404337233,0.11366684549356224,0.06963369263602155,0.3514216220749811,0.11376352107422603,10.521231651306152,,,,,,,,,,,,
hypertune-compare_small_standard_dropout_baseline/trial_003/train_progress.jsonl,58,0.014920729053714736,0.293409931723163,0.0722013590844063,0.060884719531583996,0.2881825044032542,0.06769861991794107,8.691367387771606,,,,,,,,,,,,
hypertune-compare_small_standard_dropout_baseline/trial_004/train_progress.jsonl,199,0.2589466846124692,0.26257005644619563,0.06650125178826896,0.22315077998098873,0.2735049903547765,0.07459903021260723,7.869661808013916,,,,,,,,,,,,
hypertune-compare_small_standard_dropout_baseline/trial_005/train_progress.jsonl,23,0.01277796231972223,0.23951033175925648,0.0527315808297568,0.0586439571897721,0.24347899018703348,0.05315180902648266,7.490285158157349,,,,,,,,,,,,
hypertune-compare_small_standard_dropout_baseline/trial_006/train_progress.jsonl,137,0.018021953440355985,0.34615654545272256,0.1049266809728183,0.06897745331350182,0.33850540971232074,0.10108168593808281,9.563281059265137,,,,,,,,,,,,
hypertune-compare_small_standard_dropout_baseline/trial_007/train_progress.jsonl,43,0.014218432860533621,0.25338627044044076,0.05210568669527897,0.05330260886555715,0.24758869412060722,0.0566952629615815,10.438236951828003,,,,,,,,,,,,
hypertune-compare_small_standard_dropout_baseline/trial_008/train_progress.jsonl,28,0.009929251399378038,0.3374540058752168,0.09947246065808298,0.03255612056125842,0.3016858173278537,0.08578888474449832,53.94638013839722,,,,,,,,,,,,
hypertune-compare_small_standard_dropout_baseline/trial_009/train_progress.jsonl,138,0.030696437948129394,0.3257135982193882,0.09312410586552218,0.07965897236551557,0.3286085716682043,0.0938082804923536,6.43528938293457,,,,,,,,,,,,
hypertune-compare_small_standard_dropout_baseline/trial_010/train_progress.jsonl,10,0.033132351194085044,0.2260655096700454,0.044706723891273246,0.05710790429951712,0.23433699572255304,0.047743379336068634,9.279908657073975,,,,,,,,,,,,
hypertune-compare_small_standard_dropout_baseline/trial_011/train_progress.jsonl,199,0.1836266236549074,0.30743625991317514,0.08787106580829757,0.18178983449581124,0.31007296821269814,0.09474076837001119,10.797194480895996,,,,,,,,,,,,
hypertune-compare_small_structured_dropout/trial_000/train_progress.jsonl,24,0.012677238256649369,0.23669303496054783,0.04855150214592275,0.042008221005311326,0.22553048729346642,0.04214845207012309,9.51810097694397,,,,,,,,,,,,
hypertune-compare_small_structured_dropout/trial_001/train_progress.jsonl,39,0.026090109487995505,0.18126948797385228,0.028254649499284693,0.04337001487978601,0.18560764908160698,0.037486012681835136,7.348233222961426,,,,,,,,,,,,
hypertune-compare_small_structured_dropout/trial_002/train_progress.jsonl,19,0.04296799355440519,0.17998616416518784,0.029551144492131618,0.0546967495133036,0.1843495764488803,0.031331592689295036,10.736445188522339,,,,,,,,,,,,
hypertune-compare_small_structured_dropout/trial_003/train_progress.jsonl,75,0.13626719410107893,0.2838652108962212,0.07454846208869814,0.12353641885731902,0.2919567223014342,0.0856023871689668,45.20810866355896,,,,,,,,,,,,
hypertune-incomplete/trial_000/train_progress.jsonl,13,0.014360524322414263,0.24044274671398924,0.04982564377682403,0.050846621072629376,0.24624674997903212,0.05277881387541962,7.756873369216919,,,,,,,,,,,,
hypertune-incomplete/trial_001/train_progress.jsonl,2,0.04413047978993167,0.25790798167253187,0.06245529327610873,0.049660642531567385,0.24473706281976013,0.06415516598284222,298.0247554779053,,,,,,,,,,,,
